path,repo_name,count
sklearn/datasets/base.py,amueller/scikit-learn,1
sklearn/decomposition/tests/__init__.py,amueller/scikit-learn,1
sklearn/ensemble/base.py,amueller/scikit-learn,1
sklearn/gaussian_process/tests/test_gpr.py,amueller/scikit-learn,1
sklearn/neighbors/regression.py,amueller/scikit-learn,1
sklearn/preprocessing/data.py,amueller/scikit-learn,1
sklearn/externals/setup.py,amueller/scikit-learn,1
sklearn/preprocessing/tests/test_function_transformer.py,amueller/scikit-learn,1
sklearn/tests/test_grid_search.py,amueller/scikit-learn,1
sklearn/utils/deprecation.py,amueller/scikit-learn,1
plots/plot_interactive_forest.py,amueller/nyu_ml_lectures,1
pystruct/tests/test_learners/__init__.py,amueller/pystruct,1
mglearn/plot_improper_preprocessing.py,amueller/advanced_training,1
solutions/grid_search_k_neighbors.py,amueller/advanced_training,1
notebooks/solutions/12B_vectorizer_params.py,amueller/scipy-2016-sklearn,1
solutions/forests.py,amueller/sklearn_workshop,1
doc/sphinxext/sphinx_gallery/backreferences.py,amueller/scikit-learn,1
doc/tutorial/text_analytics/solutions/generate_skeletons.py,amueller/scikit-learn,1
examples/model_selection/plot_nested_cross_validation_iris.py,amueller/scikit-learn,1
examples/plot_kernel_ridge_regression.py,amueller/scikit-learn,1
sklearn/datasets/covtype.py,amueller/scikit-learn,1
sklearn/datasets/lfw.py,amueller/scikit-learn,1
sklearn/linear_model/coordinate_descent.py,amueller/scikit-learn,1
sklearn/feature_selection/tests/test_from_model.py,amueller/scikit-learn,1
sklearn/gaussian_process/tests/__init__.py,amueller/scikit-learn,1
sklearn/linear_model/bayes.py,amueller/scikit-learn,1
sklearn/manifold/tests/test_t_sne.py,amueller/scikit-learn,1
sklearn/mixture/tests/test_bayesian_mixture.py,amueller/scikit-learn,1
sklearn/utils/multiclass.py,amueller/scikit-learn,1
words/ngram-filter.py,amueller/ThisPlace,1
solutions/cross_validation_iris.py,amueller/pydata-amsterdam-2016,1
solutions/digits_tsne.py,amueller/pydata-amsterdam-2016,1
pystruct/datasets/__init__.py,amueller/pystruct,1
setup.py,amueller/pystruct,1
notebooks/solutions/grid_search_k_neighbors.py,amueller/odsc-masterclass-2017-morning,1
examples/colored.py,amueller/word_cloud,1
notebooks/solutions/21_clustering_comparison.py,amueller/scipy-2016-sklearn,1
notebooks/solutions/23_batchtrain.py,amueller/scipy-2016-sklearn,1
plots/__init__.py,amueller/advanced_training,1
benchmarks/bench_plot_svd.py,amueller/scikit-learn,1
doc/datasets/twenty_newsgroups_fixture.py,amueller/scikit-learn,1
examples/covariance/plot_covariance_estimation.py,amueller/scikit-learn,1
examples/decomposition/plot_image_denoising.py,amueller/scikit-learn,1
sklearn/covariance/tests/__init__.py,amueller/scikit-learn,1
sklearn/feature_extraction/stop_words.py,amueller/scikit-learn,1
sklearn/isotonic.py,amueller/scikit-learn,1
sklearn/mixture/__init__.py,amueller/scikit-learn,1
sklearn/neighbors/lof.py,amueller/scikit-learn,1
sklearn/preprocessing/tests/__init__.py,amueller/scikit-learn,1
sklearn/tests/test_check_build.py,amueller/scikit-learn,1
sklearn/tree/export.py,amueller/scikit-learn,1
sklearn/tree/tests/test_tree.py,amueller/scikit-learn,1
sklearn/utils/sparsetools/setup.py,amueller/scikit-learn,1
doc/sphinxext/numpy_ext/__init__.py,amueller/pystruct,1
examples/svm/plot_oneclass.py,amueller/scikit-learn,1
plots/plot_kneighbors_regularization.py,amueller/sklearn_workshop,1
solutions/text_pipeline.py,amueller/sklearn_workshop,1
solutions/train_iris.py,amueller/strata_singapore_2015,1
benchmarks/bench_sparsify.py,amueller/scikit-learn,1
doc/sphinxext/sphinx_gallery/gen_rst.py,amueller/scikit-learn,1
examples/applications/plot_outlier_detection_housing.py,amueller/scikit-learn,1
examples/cluster/plot_kmeans_assumptions.py,amueller/scikit-learn,1
examples/exercises/plot_cv_diabetes.py,amueller/scikit-learn,1
examples/feature_selection/plot_select_from_model_boston.py,amueller/scikit-learn,1
examples/gaussian_process/plot_gpr_co2.py,amueller/scikit-learn,1
examples/text/document_clustering.py,amueller/scikit-learn,1
examples/tree/plot_tree_regression_multioutput.py,amueller/scikit-learn,1
sklearn/externals/joblib/pool.py,amueller/scikit-learn,1
sklearn/feature_extraction/tests/__init__.py,amueller/scikit-learn,1
sklearn/manifold/tests/test_mds.py,amueller/scikit-learn,1
solutions/svms.py,amueller/astro_hackweek,1
plots/plot_2d_separator.py,amueller/nyu_ml_lectures,1
wordcloud/color_from_image.py,amueller/word_cloud,1
notebooks/figures/plot_interactive_forest.py,amueller/scipy-2016-sklearn,1
notebooks/solutions/15A_ridge_grid.py,amueller/scipy-2016-sklearn,1
solutions/pipeline_iris.py,amueller/sklearn_workshop,1
doc/sphinxext/sphinx_gallery/docs_resolv.py,amueller/scikit-learn,1
examples/decomposition/plot_sparse_coding.py,amueller/scikit-learn,1
examples/plot_compare_reduction.py,amueller/scikit-learn,1
sklearn/covariance/tests/test_covariance.py,amueller/scikit-learn,1
sklearn/datasets/__init__.py,amueller/scikit-learn,1
sklearn/decomposition/fastica_.py,amueller/scikit-learn,1
sklearn/decomposition/incremental_pca.py,amueller/scikit-learn,1
sklearn/manifold/locally_linear.py,amueller/scikit-learn,1
sklearn/manifold/spectral_embedding_.py,amueller/scikit-learn,1
notebooks/figures/plot_interactive_tree.py,amueller/scipy_2015_sklearn_tutorial,1
solutions/load_iris.py,amueller/pydata-amsterdam-2016,1
solutions/train_iris.py,amueller/pydata-amsterdam-2016,1
solutions/grid_search_k_neighbors.py,amueller/astro_hackweek,1
patsylearn/__init__.py,amueller/patsylearn,1
pystruct/learners/one_slack_ssvm.py,amueller/pystruct,1
pystruct/learners/ssvm.py,amueller/pystruct,1
mglearn/plots.py,amueller/advanced_training,1
benchmarks/bench_glm.py,amueller/scikit-learn,1
doc/tutorial/text_analytics/data/twenty_newsgroups/fetch_data.py,amueller/scikit-learn,1
examples/cluster/plot_dict_face_patches.py,amueller/scikit-learn,1
examples/cluster/plot_kmeans_digits.py,amueller/scikit-learn,1
examples/ensemble/plot_random_forest_regression_multioutput.py,amueller/scikit-learn,1
examples/model_selection/plot_validation_curve.py,amueller/scikit-learn,1
examples/plot_digits_pipe.py,amueller/scikit-learn,1
sklearn/datasets/mldata.py,amueller/scikit-learn,1
examples/ensemble/plot_gradient_boosting_regression.py,amueller/scikit-learn,1
sklearn/decomposition/tests/test_factor_analysis.py,amueller/scikit-learn,1
sklearn/ensemble/tests/test_base.py,amueller/scikit-learn,1
sklearn/externals/six.py,amueller/scikit-learn,1
sklearn/linear_model/stochastic_gradient.py,amueller/scikit-learn,1
sklearn/manifold/__init__.py,amueller/scikit-learn,1
sklearn/metrics/cluster/tests/test_bicluster.py,amueller/scikit-learn,1
sklearn/mixture/dpgmm.py,amueller/scikit-learn,1
sklearn/model_selection/tests/test_validation.py,amueller/scikit-learn,1
sklearn/utils/stats.py,amueller/scikit-learn,1
python/vlfeat/__init__.py,amueller/vlfeat,1
python/vlfeat/demo/vl_demo_sift_peak.py,amueller/vlfeat,1
solutions/grid_search_forest.py,amueller/astro_hackweek,1
pystruct/tests/test_models/test_latent_node_crf.py,amueller/pystruct,1
plots/plot_rbf_svm_parameters.py,amueller/sklearn_workshop,1
examples/cross_decomposition/plot_compare_cross_decomposition.py,amueller/scikit-learn,1
sklearn/linear_model/randomized_l1.py,amueller/scikit-learn,1
examples/linear_model/plot_logistic_multinomial.py,amueller/scikit-learn,1
examples/linear_model/plot_sparse_logistic_regression_20newsgroups.py,amueller/scikit-learn,1
examples/plot_cv_predict.py,amueller/scikit-learn,1
sklearn/cross_decomposition/pls_.py,amueller/scikit-learn,1
sklearn/ensemble/setup.py,amueller/scikit-learn,1
sklearn/ensemble/tests/test_forest.py,amueller/scikit-learn,1
sklearn/mixture/tests/test_dpgmm.py,amueller/scikit-learn,1
sklearn/neighbors/graph.py,amueller/scikit-learn,1
sklearn/preprocessing/imputation.py,amueller/scikit-learn,1
sklearn/preprocessing/tests/test_imputation.py,amueller/scikit-learn,1
sklearn/random_projection.py,amueller/scikit-learn,1
sklearn/tests/test_pipeline.py,amueller/scikit-learn,1
sklearn/utils/extmath.py,amueller/scikit-learn,1
sklearn/utils/metaestimators.py,amueller/scikit-learn,1
docsrc/formatter.py,amueller/vlfeat,1
sklearn/utils/arpack.py,amueller/scikit-learn,1
test/test_wordcloud.py,amueller/word_cloud,1
notebooks/solutions/05A_knn_with_diff_k.py,amueller/scipy-2016-sklearn,1
examples/covariance/plot_lw_vs_oas.py,amueller/scikit-learn,1
examples/gaussian_process/plot_gpr_prior_posterior.py,amueller/scikit-learn,1
examples/model_selection/plot_randomized_search.py,amueller/scikit-learn,1
examples/neighbors/plot_approximate_nearest_neighbors_hyperparameters.py,amueller/scikit-learn,1
sklearn/cross_validation.py,amueller/scikit-learn,1
sklearn/decomposition/tests/test_truncated_svd.py,amueller/scikit-learn,1
sklearn/ensemble/tests/test_iforest.py,amueller/scikit-learn,1
sklearn/externals/joblib/backports.py,amueller/scikit-learn,1
sklearn/feature_extraction/tests/test_image.py,amueller/scikit-learn,1
sklearn/feature_selection/tests/test_mutual_info.py,amueller/scikit-learn,1
sklearn/metrics/base.py,amueller/scikit-learn,1
sklearn/metrics/tests/__init__.py,amueller/scikit-learn,1
sklearn/metrics/tests/test_score_objects.py,amueller/scikit-learn,1
solutions/forests.py,amueller/advanced_training,1
sklearn/utils/tests/test_sparsefuncs.py,amueller/scikit-learn,1
words/wordnet.py,amueller/ThisPlace,1
plots/plot_interactive_tree.py,amueller/astro_hackweek,1
solutions/cross_validation_iris.py,amueller/nyu_ml_lectures,1
examples/image_segmentation.py,amueller/pystruct,1
pystruct/utils/graph_functions.py,amueller/pystruct,1
pystruct/utils/plotting.py,amueller/pystruct,1
mglearn/plot_agglomerative.py,amueller/advanced_training,1
mglearn/plot_linear_regression.py,amueller/advanced_training,1
mglearn/plot_pca.py,amueller/advanced_training,1
solutions/grid_search_forest.py,amueller/advanced_training,1
notebooks/solutions/03A_faces_plot.py,amueller/scipy-2016-sklearn,1
notebooks/solutions/08B_digits_clustering.py,amueller/scipy-2016-sklearn,1
notebooks/solutions/18_svc_grid.py,amueller/scipy-2016-sklearn,1
benchmarks/bench_plot_omp_lars.py,amueller/scikit-learn,1
examples/model_selection/plot_underfitting_overfitting.py,amueller/scikit-learn,1
sklearn/linear_model/tests/__init__.py,amueller/scikit-learn,1
sklearn/metrics/cluster/setup.py,amueller/scikit-learn,1
sklearn/svm/tests/test_svm.py,amueller/scikit-learn,1
sklearn/tests/test_multioutput.py,amueller/scikit-learn,1
sklearn/utils/fixes.py,amueller/scikit-learn,1
sklearn/utils/tests/test_testing.py,amueller/scikit-learn,1
python/vlfeat/demo/vl_demo_sift_or.py,amueller/vlfeat,1
plots/__init__.py,amueller/astro_hackweek,1
pystruct/datasets/synthetic_grids.py,amueller/pystruct,1
plots/plot_rbf_svm_parameters.py,amueller/advanced_training,1
setup.py,amueller/word_cloud,1
benchmarks/bench_plot_ward.py,amueller/scikit-learn,1
doc/sphinxext/numpy_ext/docscrape.py,amueller/scikit-learn,1
examples/cluster/plot_face_compress.py,amueller/scikit-learn,1
examples/gaussian_process/plot_gpc_isoprobability.py,amueller/scikit-learn,1
sklearn/datasets/olivetti_faces.py,amueller/scikit-learn,1
sklearn/decomposition/kernel_pca.py,amueller/scikit-learn,1
sklearn/decomposition/tests/test_pca.py,amueller/scikit-learn,1
sklearn/linear_model/omp.py,amueller/scikit-learn,1
sklearn/linear_model/tests/test_ransac.py,amueller/scikit-learn,1
sklearn/manifold/setup.py,amueller/scikit-learn,1
sklearn/metrics/tests/test_common.py,amueller/scikit-learn,1
sklearn/metrics/tests/test_pairwise.py,amueller/scikit-learn,1
sklearn/neural_network/__init__.py,amueller/scikit-learn,1
sklearn/svm/tests/test_bounds.py,amueller/scikit-learn,1
sklearn/tree/tests/test_export.py,amueller/scikit-learn,1
solutions/text_pipeline.py,amueller/pydata-amsterdam-2016,1
examples/plot_directional_grid.py,amueller/pystruct,1
examples/plot_potts_model.py,amueller/pystruct,1
pystruct/inference/__init__.py,amueller/pystruct,1
mglearn/plot_knn_regression.py,amueller/advanced_training,1
doc/tutorial/text_analytics/data/languages/fetch_data.py,amueller/scikit-learn,1
examples/linear_model/plot_logistic_path.py,amueller/scikit-learn,1
examples/linear_model/plot_ols_ridge_variance.py,amueller/scikit-learn,1
examples/linear_model/plot_omp.py,amueller/scikit-learn,1
sklearn/feature_selection/tests/test_feature_select.py,amueller/scikit-learn,1
sklearn/gaussian_process/regression_models.py,amueller/scikit-learn,1
sklearn/model_selection/_validation.py,amueller/scikit-learn,1
sklearn/neighbors/base.py,amueller/scikit-learn,1
sklearn/tests/test_random_projection.py,amueller/scikit-learn,1
words/normalise-words.py,amueller/ThisPlace,1
plots/plot_linear_svc_regularization.py,amueller/astro_hackweek,1
plots/plot_linear_svc_regularization.py,amueller/nyu_ml_lectures,1
pystruct/models/chain_crf.py,amueller/pystruct,1
pystruct/models/latent_graph_crf.py,amueller/pystruct,1
notebooks/solutions/20_univariate_vs_mb_selection.py,amueller/scipy-2016-sklearn,1
benchmarks/bench_sample_without_replacement.py,amueller/scikit-learn,1
examples/decomposition/plot_pca_3d.py,amueller/scikit-learn,1
examples/ensemble/plot_random_forest_embedding.py,amueller/scikit-learn,1
examples/exercises/plot_digits_classification_exercise.py,amueller/scikit-learn,1
examples/neighbors/plot_regression.py,amueller/scikit-learn,1
sklearn/feature_selection/univariate_selection.py,amueller/scikit-learn,1
sklearn/linear_model/passive_aggressive.py,amueller/scikit-learn,1
sklearn/semi_supervised/tests/test_label_propagation.py,amueller/scikit-learn,1
sklearn/tests/__init__.py,amueller/scikit-learn,1
notebooks/figures/plot_linear_svc_regularization.py,amueller/scipy_2015_sklearn_tutorial,1
patsylearn/tests/test_patsy_model.py,amueller/patsylearn,1
examples/plot_latent_svm_as_crf.py,amueller/pystruct,1
pystruct/models/__init__.py,amueller/pystruct,1
pystruct/models/multilabel_svm.py,amueller/pystruct,1
pystruct/tests/test_learners/test_graph_svm.py,amueller/pystruct,1
plots/plot_interactive_tree.py,amueller/sklearn_workshop,1
plots/plot_linear_svc_regularization.py,amueller/sklearn_workshop,1
sklearn/utils/tests/test_bench.py,amueller/scikit-learn,1
solutions/validation_curve.py,amueller/astro_hackweek,1
solutions/grid_search_k_neighbors.py,amueller/nyu_ml_lectures,1
solutions/linear_models.py,amueller/nyu_ml_lectures,1
pystruct/tests/test_utils/test_utils_logging.py,amueller/pystruct,1
mglearn/plot_animal_tree.py,amueller/advanced_training,1
mglearn/plot_scaling.py,amueller/advanced_training,1
notebooks/figures/__init__.py,amueller/scipy-2016-sklearn,1
solutions/train_iris.py,amueller/sklearn_workshop,1
examples/ensemble/plot_voting_probas.py,amueller/scikit-learn,1
examples/linear_model/plot_sgd_iris.py,amueller/scikit-learn,1
examples/semi_supervised/plot_label_propagation_structure.py,amueller/scikit-learn,1
examples/svm/plot_separating_hyperplane_unbalanced.py,amueller/scikit-learn,1
sklearn/cluster/dbscan_.py,amueller/scikit-learn,1
sklearn/cluster/tests/__init__.py,amueller/scikit-learn,1
sklearn/feature_selection/tests/__init__.py,amueller/scikit-learn,1
solutions/grid_search_forest.py,amueller/sklearn_workshop,1
sklearn/utils/tests/test_stats.py,amueller/scikit-learn,1
notebooks/helpers.py,amueller/scipy_2015_sklearn_tutorial,1
thisplace.py,amueller/ThisPlace,1
examples/plot_snakes.py,amueller/pystruct,1
pystruct/models/graph_crf.py,amueller/pystruct,1
pystruct/models/latent_node_crf.py,amueller/pystruct,1
solutions/train_iris.py,amueller/advanced_training,1
examples/emoji.py,amueller/word_cloud,1
test/test_wordcloud_cli.py,amueller/word_cloud,1
notebooks/figures/plot_scaling.py,amueller/scipy-2016-sklearn,1
notebooks/solutions/11_ngrams.py,amueller/scipy-2016-sklearn,1
benchmarks/bench_sgd_regression.py,amueller/scikit-learn,1
examples/applications/wikipedia_principal_eigenvector.py,amueller/scikit-learn,1
examples/cluster/plot_dbscan.py,amueller/scikit-learn,1
examples/cluster/plot_digits_agglomeration.py,amueller/scikit-learn,1
examples/text/hashing_vs_dict_vectorizer.py,amueller/scikit-learn,1
sklearn/feature_selection/variance_threshold.py,amueller/scikit-learn,1
sklearn/gaussian_process/tests/test_kernels.py,amueller/scikit-learn,1
sklearn/model_selection/_split.py,amueller/scikit-learn,1
sklearn/preprocessing/_function_transformer.py,amueller/scikit-learn,1
python/vlfeat/quickshift/__init__.py,amueller/vlfeat,1
solutions/cross_validation_iris.py,amueller/astro_hackweek,1
solutions/pipeline_iris.py,amueller/nyu_ml_lectures,1
examples/multi_class_svm.py,amueller/pystruct,1
pystruct/tests/test_learners/test_edge_feature_graph_learning.py,amueller/pystruct,1
notebooks/solutions/04_wrong-predictions.py,amueller/scipy-2016-sklearn,1
notebooks/solutions/17B_learning_curve_alpha.py,amueller/scipy-2016-sklearn,1
doc/sphinxext/sphinx_issues.py,amueller/scikit-learn,1
examples/datasets/plot_iris_dataset.py,amueller/scikit-learn,1
examples/decomposition/plot_pca_vs_fa_model_selection.py,amueller/scikit-learn,1
examples/svm/plot_svm_nonlinear.py,amueller/scikit-learn,1
sklearn/ensemble/__init__.py,amueller/scikit-learn,1
sklearn/covariance/empirical_covariance_.py,amueller/scikit-learn,1
sklearn/covariance/robust_covariance.py,amueller/scikit-learn,1
sklearn/decomposition/online_lda.py,amueller/scikit-learn,1
sklearn/feature_selection/tests/test_chi2.py,amueller/scikit-learn,1
sklearn/model_selection/tests/common.py,amueller/scikit-learn,1
sklearn/neighbors/tests/test_lof.py,amueller/scikit-learn,1
sklearn/neural_network/tests/test_mlp.py,amueller/scikit-learn,1
sklearn/setup.py,amueller/scikit-learn,1
sklearn/utils/bench.py,amueller/scikit-learn,1
doc/sphinxext/numpy_ext/docscrape_sphinx.py,amueller/pystruct,1
pystruct/tests/test_datasets.py,amueller/pystruct,1
notebooks/solutions/train_iris.py,amueller/odsc-masterclass-2017-morning,1
examples/cluster/plot_agglomerative_clustering.py,amueller/scikit-learn,1
examples/ensemble/plot_adaboost_hastie_10_2.py,amueller/scikit-learn,1
examples/svm/plot_rbf_parameters.py,amueller/scikit-learn,1
sklearn/linear_model/perceptron.py,amueller/scikit-learn,1
solutions/validation_curve.py,amueller/sklearn_workshop,1
doc/sphinxext/numpy_ext/docscrape_sphinx.py,amueller/scikit-learn,1
doc/tutorial/text_analytics/solutions/exercise_02_sentiment.py,amueller/scikit-learn,1
examples/covariance/plot_outlier_detection.py,amueller/scikit-learn,1
examples/linear_model/plot_logistic_l1_l2_sparsity.py,amueller/scikit-learn,1
examples/linear_model/plot_sgd_loss_functions.py,amueller/scikit-learn,1
examples/neighbors/plot_kde_1d.py,amueller/scikit-learn,1
examples/svm/plot_separating_hyperplane.py,amueller/scikit-learn,1
sklearn/cluster/hierarchical.py,amueller/scikit-learn,1
sklearn/cluster/tests/common.py,amueller/scikit-learn,1
sklearn/covariance/graph_lasso_.py,amueller/scikit-learn,1
sklearn/datasets/mlcomp.py,amueller/scikit-learn,1
sklearn/decomposition/dict_learning.py,amueller/scikit-learn,1
sklearn/decomposition/tests/test_incremental_pca.py,amueller/scikit-learn,1
sklearn/externals/joblib/_parallel_backends.py,amueller/scikit-learn,1
doc/datasets/rcv1_fixture.py,amueller/scikit-learn,1
sklearn/neighbors/approximate.py,amueller/scikit-learn,1
python/vlfeat/demo/vl_demo_sift_basic.py,amueller/vlfeat,1
python/vlfeat/mser/vl_ertr.py,amueller/vlfeat,1
solutions/pipeline_knn.py,amueller/pydata-amsterdam-2016,1
pystruct/models/edge_feature_graph_crf.py,amueller/pystruct,1
pystruct/models/unstructured_svm.py,amueller/pystruct,1
pystruct/tests/test_learners/test_latent_svm.py,amueller/pystruct,1
examples/simple.py,amueller/word_cloud,1
doc/sphinxext/github_link.py,amueller/scikit-learn,1
examples/bicluster/plot_bicluster_newsgroups.py,amueller/scikit-learn,1
examples/linear_model/plot_bayesian_ridge.py,amueller/scikit-learn,1
examples/svm/plot_svm_regression.py,amueller/scikit-learn,1
examples/tree/plot_iris.py,amueller/scikit-learn,1
sklearn/__init__.py,amueller/scikit-learn,1
examples/linear_model/plot_sgd_penalties.py,amueller/scikit-learn,1
sklearn/metrics/cluster/__init__.py,amueller/scikit-learn,1
sklearn/preprocessing/tests/test_data.py,amueller/scikit-learn,1
sklearn/tree/__init__.py,amueller/scikit-learn,1
python/vlfeat/mser/__init__.py,amueller/vlfeat,1
solutions/grid_search_k_neighbors.py,amueller/pydata-amsterdam-2016,1
solutions/digits_tsne.py,amueller/astro_hackweek,1
solutions/load_iris.py,amueller/nyu_ml_lectures,1
pystruct/tests/test_learners/test_one_slack_ssvm.py,amueller/pystruct,1
pystruct/tests/test_learners/test_subgradient_latent_svm.py,amueller/pystruct,1
wordcloud/__init__.py,amueller/word_cloud,1
notebooks/figures/plot_interactive_tree.py,amueller/scipy-2016-sklearn,1
examples/applications/svm_gui.py,amueller/scikit-learn,1
examples/cluster/plot_cluster_iris.py,amueller/scikit-learn,1
examples/decomposition/plot_pca_iris.py,amueller/scikit-learn,1
examples/linear_model/plot_huber_vs_ridge.py,amueller/scikit-learn,1
sklearn/ensemble/partial_dependence.py,amueller/scikit-learn,1
examples/manifold/plot_compare_methods.py,amueller/scikit-learn,1
examples/neighbors/plot_approximate_nearest_neighbors_scalability.py,amueller/scikit-learn,1
examples/neighbors/plot_classification.py,amueller/scikit-learn,1
examples/neighbors/plot_species_kde.py,amueller/scikit-learn,1
sklearn/dummy.py,amueller/scikit-learn,1
sklearn/linear_model/setup.py,amueller/scikit-learn,1
python/vlfeat/test/__init__.py,amueller/vlfeat,1
notebooks/figures/plot_kneighbors_regularization.py,amueller/scipy_2015_sklearn_tutorial,1
plots/plot_kneighbors_regularization.py,amueller/astro_hackweek,1
examples/plot_ssvm_objective_curves.py,amueller/pystruct,1
pystruct/learners/frankwolfe_ssvm.py,amueller/pystruct,1
pystruct/models/latent_grid_crf.py,amueller/pystruct,1
pystruct/tests/test_models/test_latent_crf.py,amueller/pystruct,1
mglearn/plot_grid_search.py,amueller/advanced_training,1
examples/ensemble/plot_forest_iris.py,amueller/scikit-learn,1
examples/mixture/plot_gmm_selection.py,amueller/scikit-learn,1
sklearn/__check_build/__init__.py,amueller/scikit-learn,1
sklearn/cluster/tests/test_bicluster.py,amueller/scikit-learn,1
sklearn/datasets/tests/test_20news.py,amueller/scikit-learn,1
sklearn/model_selection/tests/__init__.py,amueller/scikit-learn,1
sklearn/tree/setup.py,amueller/scikit-learn,1
sklearn/utils/linear_assignment_.py,amueller/scikit-learn,1
notebooks/figures/plot_rbf_svm_parameters.py,amueller/scipy_2015_sklearn_tutorial,1
doc/sphinxext/numpy_ext/numpydoc.py,amueller/pystruct,1
pystruct/utils/logging.py,amueller/pystruct,1
mglearn/plot_tree_nonmonotonous.py,amueller/advanced_training,1
solutions/cross_validation_iris.py,amueller/advanced_training,1
doc/tutorial/text_analytics/data/movie_reviews/fetch_data.py,amueller/scikit-learn,1
doc/tutorial/text_analytics/solutions/exercise_01_language_train_model.py,amueller/scikit-learn,1
examples/applications/plot_tomography_l1_reconstruction.py,amueller/scikit-learn,1
examples/linear_model/plot_sgd_weighted_samples.py,amueller/scikit-learn,1
sklearn/_build_utils/__init__.py,amueller/scikit-learn,1
sklearn/cluster/k_means_.py,amueller/scikit-learn,1
sklearn/externals/joblib/__init__.py,amueller/scikit-learn,1
sklearn/linear_model/tests/test_bayes.py,amueller/scikit-learn,1
sklearn/linear_model/tests/test_ridge.py,amueller/scikit-learn,1
sklearn/metrics/regression.py,amueller/scikit-learn,1
sklearn/utils/tests/test_graph.py,amueller/scikit-learn,1
python/vlfeat/misc/__init__.py,amueller/vlfeat,1
pystruct/inference/maxprod.py,amueller/pystruct,1
pystruct/tests/test_learners/test_binary_svm.py,amueller/pystruct,1
mglearn/plot_interactive_tree.py,amueller/advanced_training,1
notebooks/solutions/19_gbc_grid.py,amueller/scipy-2016-sklearn,1
benchmarks/bench_random_projections.py,amueller/scikit-learn,1
examples/applications/plot_model_complexity_influence.py,amueller/scikit-learn,1
examples/feature_selection/plot_f_test_vs_mi.py,amueller/scikit-learn,1
sklearn/datasets/kddcup99.py,amueller/scikit-learn,1
sklearn/datasets/twenty_newsgroups.py,amueller/scikit-learn,1
doc/sphinxext/numpy_ext/docscrape.py,amueller/pystruct,1
pystruct/tests/test_models/test_edge_feature_graph_crf.py,amueller/pystruct,1
plots/plot_interactive_tree.py,amueller/advanced_training,1
examples/a_new_hope.py,amueller/word_cloud,1
notebooks/solutions/06A_knn_vs_linreg.py,amueller/scipy-2016-sklearn,1
notebooks/solutions/07A_iris-pca.py,amueller/scipy-2016-sklearn,1
notebooks/solutions/16A_avg_per_class_acc.py,amueller/scipy-2016-sklearn,1
notebooks/solutions/22A_isomap_digits.py,amueller/scipy-2016-sklearn,1
benchmarks/bench_rcv1_logreg_convergence.py,amueller/scikit-learn,1
examples/covariance/plot_mahalanobis_distances.py,amueller/scikit-learn,1
examples/ensemble/plot_adaboost_twoclass.py,amueller/scikit-learn,1
examples/neural_networks/plot_rbm_logistic_classification.py,amueller/scikit-learn,1
examples/svm/plot_svm_kernels.py,amueller/scikit-learn,1
sklearn/base.py,amueller/scikit-learn,1
sklearn/datasets/setup.py,amueller/scikit-learn,1
solutions/svms.py,amueller/nyu_ml_lectures,1
sklearn/linear_model/ransac.py,amueller/scikit-learn,1
sklearn/neighbors/tests/test_kde.py,amueller/scikit-learn,1
sklearn/neural_network/_base.py,amueller/scikit-learn,1
sklearn/svm/base.py,amueller/scikit-learn,1
sklearn/tests/test_discriminant_analysis.py,amueller/scikit-learn,1
sklearn/tests/test_learning_curve.py,amueller/scikit-learn,1
sklearn/utils/testing.py,amueller/scikit-learn,1
__init__.py,amueller/slic-python,1
pystruct/models/setup.py,amueller/pystruct,1
benchmarks/bench_isotonic.py,amueller/scikit-learn,1
benchmarks/bench_plot_approximate_neighbors.py,amueller/scikit-learn,1
benchmarks/bench_saga.py,amueller/scikit-learn,1
examples/bicluster/plot_spectral_biclustering.py,amueller/scikit-learn,1
examples/manifold/plot_manifold_sphere.py,amueller/scikit-learn,1
examples/mixture/plot_gmm.py,amueller/scikit-learn,1
sklearn/covariance/tests/test_graph_lasso.py,amueller/scikit-learn,1
sklearn/cross_decomposition/tests/test_pls.py,amueller/scikit-learn,1
sklearn/decomposition/tests/test_kernel_pca.py,amueller/scikit-learn,1
sklearn/feature_selection/base.py,amueller/scikit-learn,1
sklearn/linear_model/sag.py,amueller/scikit-learn,1
sklearn/mixture/base.py,amueller/scikit-learn,1
sklearn/utils/tests/test_random.py,amueller/scikit-learn,1
doc/sphinxext/numpy_ext/numpydoc.py,amueller/scikit-learn,1
examples/cluster/plot_birch_vs_minibatchkmeans.py,amueller/scikit-learn,1
examples/covariance/plot_robust_vs_empirical_covariance.py,amueller/scikit-learn,1
examples/covariance/plot_sparse_cov.py,amueller/scikit-learn,1
examples/decomposition/plot_beta_divergence.py,amueller/scikit-learn,1
examples/ensemble/plot_adaboost_multiclass.py,amueller/scikit-learn,1
examples/linear_model/plot_lasso_coordinate_descent_path.py,amueller/scikit-learn,1
examples/linear_model/plot_ols_3d.py,amueller/scikit-learn,1
examples/svm/plot_custom_kernel.py,amueller/scikit-learn,1
examples/svm/plot_svm_margin.py,amueller/scikit-learn,1
sklearn/datasets/species_distributions.py,amueller/scikit-learn,1
sklearn/decomposition/factor_analysis.py,amueller/scikit-learn,1
sklearn/externals/joblib/_compat.py,amueller/scikit-learn,1
sklearn/feature_extraction/tests/test_feature_hasher.py,amueller/scikit-learn,1
