line,path,repo_name
from sklearn import metrics,tensorflow/examples/learn/text_classification_cnn.py,Intel-Corporation/tensorflow
from sklearn import metrics,text_classification.py,sunmont/textclassifier
from sklearn import metrics,fastFM/tests/test_als.py,macks22/fastFM
from sklearn import metrics,pipeline/__5_Classifier.py,BridgitD/school-dropout-predictions
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,thjashin/tensorflow
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,sugartom/tensorflow-alien
from sklearn import metrics,gender.py,emanjavacas/text-nn
from sklearn import metrics,pipeline/pipeline/myapps/jupyter/TensorFlow/SkFlow_DEPRECATED/text_classification_cnn.py,fluxcapacitor/education.ml
from sklearn import metrics,tensorflow/examples/learn/iris.py,kamcpp/tensorflow
from sklearn import metrics,ksmart_r1.py,jskDr/jamespy_py3
from sklearn import metrics,sandbox/petsc/solvers/scripts/scikit_learn_classifiers.py,LighthouseHPC/lighthouse
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,DavidNorman/tensorflow
from sklearn import metrics,_module123/CCC_32_32.py,KennyCandy/HAR
from sklearn import metrics,tensorflow/examples/learn/mnist.py,paolodedios/tensorflow
from sklearn import metrics,python/vowpalwabbit/sklearn_vw.py,zachmayer/vowpal_wabbit
from sklearn import metrics,deep.py,bootphon/monkey_business
from sklearn import metrics,experimental/clustering/dbscan/scikit.py,camallen/aggregation
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,Mistobaan/tensorflow
from sklearn import metrics,classificationAggregate/train_classification.py,dolphyin/cs194-16-data_manatees
from sklearn import metrics,cluster_tfidf_example.py,JeffAbrahamson/gtd
from sklearn import metrics,src/main.py,kahvel/MAProject
from sklearn import metrics,examples/cluster/plot_kmeans_digits.py,mjudsp/Tsallis
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,AnishShah/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,calebfoss/tensorflow
from sklearn import metrics,jupyterhub.ml/notebooks/zz_old/TensorFlow/SkFlow_DEPRECATED/mnist.py,Resly/pipeline
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,alisidd/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,shakamunyi/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/text_classification_character_cnn.py,chemelnucfin/tensorflow
from sklearn import metrics,tensorflow/examples/learn/mnist.py,RapidApplicationDevelopment/tensorflow
from sklearn import metrics,scripts/supervised.py,jfnavarro/st_analysis
from sklearn import metrics,tensorflow/examples/skflow/text_classification_character_cnn.py,naturali/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/text_classification.py,dhalleine/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,4Catalyzer/tensorflow
from sklearn import metrics,notebooks/solutions/04_svm_rf.py,brianjwoo/sklearn_pycon2014
from sklearn import metrics,automl.py,jamesrobertlloyd/automl-phase-2
from sklearn import metrics,morph_clustering/morph_cluster.py,XiaoxiaoLiu/morphology_analysis
from sklearn import metrics,morph_clustering/morph_cluster.py,XiaoxiaoLiu/morphology_analysis
from sklearn import metrics,tensorflow/examples/learn/mnist.py,Intel-Corporation/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,scenarios/tensorflow
from sklearn import metrics,Area 51/semantic-clustering-better.py,mac389/semantic-distance
from sklearn import metrics,ch08/chapter.py,DucQuang1/BuildingMachineLearningSystemsWithPython
from sklearn import metrics,AstroML/solutions/exercise_02.py,diego0020/va_course_2015
from sklearn import metrics,tensorflow/examples/learn/boston.py,benoitsteiner/tensorflow-opencl
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_cnn.py,tomasreimers/tensorflow-emscripten
from sklearn import metrics,ch03/rel_post_20news.py,quietcoolwu/myBuildingMachineLearningSystemsWithPython-second_edition
from sklearn import metrics,tensorflow/examples/skflow/resnet.py,neilhan/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_cnn.py,ravindrapanda/tensorflow
from sklearn import metrics,build_model.py,joshpeng/Network-Intrusions-Flask
from sklearn import metrics,classification_SUSY_hyperparameter_grid_search_plot.py,wdbm/abstraction
from sklearn import metrics,text_classification_character_cnn.py,RPGOne/Skynet
from sklearn import metrics,analysis/cluster_analysis.py,jsedoc/SSC
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,freedomtan/tensorflow
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,alshedivat/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,llhe/tensorflow
from sklearn import metrics,_module45/CCCC_64_32.py,KennyCandy/HAR
from sklearn import metrics,tensorflow/examples/learn/boston.py,av8ramit/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,ibmsoe/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,JVillella/tensorflow
from sklearn import metrics,ml/mytask3.py,john136/exercises
from sklearn import metrics,shed/logger.py,cmry/shed
from sklearn import metrics,3_train.py,gaborfodor/MLSP_2013
from sklearn import metrics,module123/C_16_32_drop.py,KennyCandy/HAR
from sklearn import metrics,code/prediction/data_utilities.py,georgetown-analytics/housing-risk
from sklearn import metrics,py/ml_models/knn.py,CalvinNeo/EasyMLPlatform
from sklearn import metrics,classify/cluster/dbscan_sklearn.py,Succeed-Together/bakfu
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,rdipietro/tensorflow
from sklearn import metrics,scoring_program/libscores.py,SDminers/AutoMLChallenge
from sklearn import metrics,hackrpi/plot_dbscan.py,sumitb/nuclei-analysis
from sklearn import metrics,src/experiments/demos/attic/moldetect.py,ChileanVirtualObservatory/ASYDO
from sklearn import metrics,tensorflow/examples/learn/multiple_gpu.py,dongjoon-hyun/tensorflow
from sklearn import metrics,tensorflow/examples/learn/boston.py,RapidApplicationDevelopment/tensorflow
from sklearn import metrics,src/runlibsvmCV.py,bluemonk482/emotionannotate
from sklearn import metrics,ch08/averaged.py,ksomemo/BuildingMachineLearningSystemsWithPython
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_cnn.py,snnn/tensorflow
from sklearn import metrics,dswont/util.py,anonymous-ijcai/dsw-ont-ijcai
from sklearn import metrics,Archive/[14_10_11] Dr_Jung_Update/df_data_analysis_ver5.py,TinyOS-Camp/DDEA-DEV
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,xzturn/tensorflow
from sklearn import metrics,code/document_classification_20newsgroups1.py,mattgiguere/doglodge
from sklearn import metrics,tensorflow/examples/learn/text_classification_cnn.py,tongwang01/tensorflow
from sklearn import metrics,java_predict_client/src/main/proto/tensorflow/examples/learn/text_classification_cnn.py,tobegit3hub/deep_cnn
from sklearn import metrics,clinical_db/alg/metrics.py,belemizz/mimic2_tools
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_cnn.py,tensorflow/tensorflow
from sklearn import metrics,scrapy_sci/classifier.py,dangra/scrapy-sci
from sklearn import metrics,LR/reviewFriend_R.py,FrankJet/python_dataset
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,whn09/tensorflow
from sklearn import metrics,jupyterhub.ml/notebooks/zz_under_construction/zz_old/TensorFlow/SkFlow_DEPRECATED/text_classification_save_restore.py,fluxcapacitor/source.ml
from sklearn import metrics,tensorflow/examples/skflow/resnet.py,shiyemin/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,benoitsteiner/tensorflow
from sklearn import metrics,abalone.py,reetawwsum/Supervised-Learning
from sklearn import metrics,tensorflow/examples/learn/boston.py,mengxn/tensorflow
from sklearn import metrics,tensorflow/examples/learn/mnist.py,okuchaiev/tensorflow-float16
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,Kongsea/tensorflow
from sklearn import metrics,tensorflow/examples/learn/mnist.py,yongtang/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris.py,JingJunYin/tensorflow
from sklearn import metrics,jskflow.py,jskDr/jamespy_py3
from sklearn import metrics,isstudio.py,miguelalba89/ISStudio
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,tillahoffmann/tensorflow
from sklearn import metrics,python/sklearn_vw.py,tzukuoh/vowpal_wabbit
from sklearn import metrics,tensorflow/examples/learn/mnist.py,BrianPin/tensorflow
from sklearn import metrics,make_benchmarks.py,gabegaster/kaggle_schizophrenia_2014
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,anand-c-goog/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris.py,dendisuhubdy/tensorflow
from sklearn import metrics,modeles/prediction/learn-regression.py,DavidBruant/6element
from sklearn import metrics,examples/text/document_classification_20newsgroups.py,ngoix/OCRF
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,vrv/tensorflow
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,pcm17/tensorflow
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,laszlocsomor/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/resnet.py,shakamunyi/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,JVillella/tensorflow
from sklearn import metrics,_module45/CCCPC_32_32.py,KennyCandy/HAR
from sklearn import metrics,tensorflow/examples/skflow/mnist_weights.py,peterbraden/tensorflow
from sklearn import metrics,tensorflow/examples/learn/mnist.py,Mistobaan/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,anilmuthineni/tensorflow
from sklearn import metrics,clustering/gen_test.py,sjwhitworth/golearn
from sklearn import metrics,statistical_categorizer.py,Trevortds/Etymachine
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,zycdragonball/tensorflow
from sklearn import metrics,examples/small_mix.py,clara-labs/spherecluster
from sklearn import metrics,tensorflow/examples/learn/mnist.py,aam-at/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/boston.py,caisq/tensorflow
from sklearn import metrics,fastFM/tests/test_base.py,ibayer/fastFM-fork
from sklearn import metrics,mclearn/knfst/python/classifier.py,alasdairtran/mclearn
from sklearn import metrics,tensorflow/examples/learn/text_classification_cnn.py,lukeiwanski/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,gnieboer/tensorflow
from sklearn import metrics,generate_cf_matrix_webKB.py,achyudhk/Ensemble-Text-Classification
from sklearn import metrics,wit/wit/dep/old_examples/address-matching.py,phronesis-mnemosyne/census-schema-alignment
from sklearn import metrics,Bag of Popcorn.py,rupakc/Kaggle-Bag-of-Words-Meets-Bag-of-Popcorns
from sklearn import metrics,examples/cluster/plot_adjusted_for_chance_measures.py,smartscheduling/scikit-learn-categorical-tree
from sklearn import metrics,tensorflow/examples/skflow/resnet.py,wlsc/tensorflow
from sklearn import metrics,processors/analyze/dendrogrammer.py,TheLady/Lexos
from sklearn import metrics,sentences/sent_rnd2.py,mramire8/active
from sklearn import metrics,src/knn.py,zhangxyz/MLFSdel
from sklearn import metrics,tensorflow/examples/skflow/resnet.py,petewarden/tensorflow_makefile
from sklearn import metrics,models/syntaxnet/tensorflow/tensorflow/examples/skflow/text_classification_cnn.py,plowman/python-mcparseface
from sklearn import metrics,module45/CCCC_16_32.py,KennyCandy/HAR
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,byronyi/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,manazhao/tf_recsys
from sklearn import metrics,modeling/model_refinement-extracted_features/code/fit_and_evaluate.py,SujitKRay/Listener_Classification_Public
from sklearn import metrics,aula8/svm.py,elmadjian/pcs5735
from sklearn import metrics,Dataset/create/cluster_and_analyze.py,avroshk/7100_Spring_16
from sklearn import metrics,ch03/rel_post_20news.py,mihirkelkar/BuildingMachineLearningSystemsWithPython
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,paolodedios/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,Mazecreator/tensorflow
from sklearn import metrics,edxclassify/classifiers/sklearn_clf.py,akshayka/edxclassify
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,Mazecreator/tensorflow
from sklearn import metrics,fast_document_clusters.py,benbo/FastDocumentClusters
from sklearn import metrics,tensorflow/examples/skflow/mnist_weights.py,gautam1858/tensorflow
from sklearn import metrics,examples/clustering-handwritten.py,gtrdp/twitter-clustering
from sklearn import metrics,machine-learning-python/programas/ML1_version2.py,annavicente/Tatooine
from sklearn import metrics,tensorflow/examples/learn/multiple_gpu.py,Intel-Corporation/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,brchiu/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,chris-chris/tensorflow
from sklearn import metrics,regression/correlation_results.py,patyoon/predict_applied
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,lukeiwanski/tensorflow-opencl
from sklearn import metrics,SurrogateModeling/surrogate_modeler.py,MastenSpace/pysur
from sklearn import metrics,redblue.py,pplatzman/RedBlue-Classifier
from sklearn import metrics,document_classification_20newsgroups.py,jannson/Similar
from sklearn import metrics,magpie/sklearn-solution.py,s1na/magpie
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,memo/tensorflow
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,byronyi/tensorflow
from sklearn import metrics,module123/C_32_32.py,KennyCandy/HAR
from sklearn import metrics,tensorflow/examples/skflow/iris_custom_model.py,shakamunyi/tensorflow
from sklearn import metrics,h2o-py/dynamic_tests/testdir_algos/glm/pyunit_glm_multinomial_large.py,spennihana/h2o-3
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,strint/tensorflow
from sklearn import metrics,tensorflow/examples/learn/boston.py,seaotterman/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,ravindrapanda/tensorflow
from sklearn import metrics,scripts/eval_metrics.py,iaklampanos/bde-pilot-2
from sklearn import metrics,HomusTrainer/TrainModel.py,apacha/MusicSymbolClassifier
from sklearn import metrics,examples/aarora79/ml-example.py,agdestine/machine-learning
from sklearn import metrics,tensorflow/examples/skflow/resnet.py,mdrumond/tensorflow
